category,cost,clicks
jkl,0.0578,0
social,0.1094,2
search,0.0044,1
social,9.4396,127
influencer,0.0147,0
social,48.2986,184
search,1.2399,10
influencer,39.3212,909
social,16.9937,125
jkl,0.0482,1
social,0.2499,4
jkl,0.7728,25
search,1.9538,16
influencer,2.1059,8
social,0.7599,15
social,2.571,149
jkl,0.0018,0
social,8.2816,368
social,0.0001,0
influencer,0.3774,1
search,0.0698,1
influencer,2.0654,61
search,17.9278,115
social,16.6353,158
,0.0008,0
jkl,0.0267,1
social,2.0172,93
search,0.0346,0
social,177.8469,767
influencer,0.0012,0
social,1.9556,95
jkl,0.1112,1
search,0.2527,33
influencer,1.9762,10
search,1.8742,62
search,0.4726,11
influencer,0.1823,9
social,1.9451,67
search,23.7736,123
jkl,8.8273,100
search,0.0053,0
social,0.3604,7
influencer,0.0766,1
jkl,0.0023,0
search,2.5477,30
social,0.0537,0
search,0.0175,0
social,3661.53,2695
search,0.3029,5
jkl,0.1431,0
social,10.8478,132
social,7.5582,54
social,5.2323,224
social,0.0039,0
search,0.0767,6
media,225274.0,25190
social,3.1057,32
jkl,0.016,0
jkl,0.0318,0
search,2.1672,12
,0.0016,0
social,0.385,3
social,2.0928,97
social,5.0665,49
social,11.4468,108
social,0.3592,5
social,0.4371,11
jkl,0.0075,0
social,119.6838,628
jkl,9.7458,139
search,0.0028,0
jkl,0.0006,0
search,0.0265,0
social,46.8312,2063
jkl,0.7028,2
search,1.1362,46
,0.0016,0
jkl,0.5129,19
social,0.0123,1
jkl,0.0144,0
social,0.9497,5
influencer,0.0629,0
search,0.034,0
jkl,0.2377,1
influencer,0.9341,2
social,0.6212,49
social,0.0304,0
search,0.097,6
jkl,0.1285,4
search,0.0039,0
influencer,0.0288,0
search,9.9378,44
influencer,0.2175,3
social,1.9639,9
influencer,0.272,1
search,0.0536,0
social,0.8039,20
jkl,0.0003,0
jkl,0.0202,0
search,0.011,0
,0.0008,0
social,5.8016,27
influencer,0.0193,0
search,1.0704,3
social,0.2879,6
social,0.0257,4
search,0.3319,2
influencer,2.2707,27
search,0.1489,3
social,3.6579,33
influencer,25.3205,128
jkl,0.018,0
jkl,0.0025,0
social,0.0014,0
influencer,1.8361,86
social,0.492,0
jkl,0.3841,4
social,1.0005,36
social,1.068,9
influencer,1.5725,45
influencer,172.201,1251
social,9.2137,503
influencer,0.0162,0
jkl,0.005,0
search,0.4161,19
jkl,0.0011,0
social,9.42,112
search,22.1733,225
jkl,7.7539,71
social,0.0013,0
social,0.6318,24
social,10104.9,1197
search,0.1738,7
social,0.0026,0
social,117.7142,922
influencer,1.4028,19
social,2.0243,31
social,11.5551,114
search,1.1892,30
jkl,0.0284,0
social,6.0814,30
influencer,1.6084,79
social,4.5101,41
social,1.2314,23
search,0.0244,0
search,0.0161,1
search,1.697,22
jkl,0.0218,0
jkl,0.004,0
social,0.5725,32
social,2.9362,28
influencer,0.1789,0
jkl,0.0041,0
influencer,14.9966,314
social,1.649,82
social,0.4375,5
social,0.0025,0
jkl,0.165,1
jkl,3.1987,145
influencer,11.3386,154
jkl,0.0075,0
jkl,0.002,0
influencer,0.8535,55
search,0.0003,0
jkl,0.034,1
jkl,0.0235,0
jkl,0.4982,6
influencer,7.2842,32
search,0.0389,0
search,0.0139,0
search,0.7716,14
influencer,8.2454,89
search,16.3208,101
search,17.447,976
influencer,2.8284,40
influencer,0.0042,2
jkl,0.1656,0
search,0.8308,40
social,0.7884,48
jkl,5.6397,58
search,0.5601,72
search,2.2597,124
social,2.5393,156
jkl,0.007,0
social,0.0005,0
jkl,0.003,0
social,44.0355,2224
influencer,0.0003,0
jkl,0.0214,0
social,4.9641,32
social,6.1436,49
jkl,0.0046,0
jkl,0.002,0
influencer,0.1842,5
jkl,19.3885,347
jkl,0.0008,0
jkl,0.0099,0
influencer,0.9757,11
social,0.5527,1
jkl,0.0121,0
jkl,0.09,7
jkl,0.0067,0
jkl,0.0656,2
social,2.3438,116
search,10.0333,1037
social,0.017,0
jkl,0.029,1
search,1.4738,10
influencer,8.6543,30
influencer,25.4548,557
search,0.0946,0
social,0.4767,44
influencer,235.6763,2999
search,0.5087,18
social,0.4232,15
influencer,0.1639,3
jkl,0.003,0
social,34.3259,351
social,4.7214,283
influencer,13.8148,187
social,42.975,2887
jkl,0.0045,0
search,0.8529,83
influencer,0.1712,0
social,2.4182,51
influencer,27.217,153
influencer,24.892,599
social,0.0035,0
jkl,0.2248,21
social,1.0515,70
search,2.1121,28
influencer,226.8237,3160
influencer,4.4553,113
jkl,0.002,0
media,427922.0,20997
jkl,0.1827,1
jkl,1.2866,32
influencer,0.0846,0
social,1.0562,18
jkl,0.0022,0
jkl,0.003,0
jkl,0.0015,0
search,0.405,9
jkl,0.0263,2
social,0.1579,15
search,81.6476,416
social,11.2145,122
social,0.0143,2
social,0.0278,0
search,2.7658,12
search,0.8452,10
jkl,0.01,0
social,2.9379,27
influencer,6.4352,82
social,0.0157,0
social,1.9879,177
search,0.0048,0
social,27.2151,167
search,0.9509,37
social,3.306,82
influencer,1.7822,25
social,0.4592,4
influencer,0.2536,3
search,0.1689,2
social,31.0168,129
search,0.1595,9
influencer,11.1989,62
social,2.2294,172
influencer,15.3058,1393
jkl,0.002,0
social,24.9277,134
jkl,4.1172,48
jkl,0.0107,0
search,1.3838,62
search,0.3813,4
search,34.4847,212
social,2.2259,184
search,0.9757,36
search,0.0533,1
jkl,0.0022,0
social,0.0724,3
jkl,0.0006,0
social,3.5911,228
jkl,0.001,0
social,1.7152,110
social,248.3015,1094
search,1.3996,17
search,0.1343,1
search,15.3935,99
jkl,0.3652,12
jkl,0.0003,0
social,2.3974,6
social,0.0206,1
jkl,0.1229,1
jkl,3.8273,33
search,0.1312,11
,0.0032,0
jkl,0.017,0
jkl,0.2367,1
search,5.9652,39
influencer,0.6819,11
search,0.8895,32
social,18.2768,127
influencer,4.3603,39
influencer,1.4888,20
search,0.5752,26
influencer,0.0199,0
influencer,0.5755,11
search,0.3327,10
jkl,0.1071,0
jkl,10.118,138
social,0.0919,0
influencer,2.1205,58
jkl,0.5075,8
jkl,0.0081,0
jkl,0.0182,1
social,0.0066,0
jkl,0.0006,0
search,6.7448,34
social,2.6338,31
jkl,4.0059,66
social,0.6838,27
influencer,0.5152,8
search,0.1681,0
influencer,0.2423,2
influencer,353.8064,3716
influencer,46.7762,1325
influencer,0.011,0
influencer,40.009,690
social,76.4542,331
social,1.5051,80
search,1.2143,45
social,0.0635,0
social,0.1382,11
social,59.9601,393
search,0.2856,11
search,0.7657,4
social,47.7156,2537
,0.002,0
jkl,0.8089,6
influencer,0.0388,1
jkl,0.0076,0
search,4.4471,260
influencer,0.5709,40
jkl,0.0007,0
jkl,0.0017,0
social,0.4174,13
social,32.1949,2317
influencer,0.7755,1
social,0.0159,0
search,0.2226,5
social,3.8354,40
jkl,0.0523,0
search,0.5596,8
influencer,1.315,54
influencer,4.2985,45
influencer,0.006,0
jkl,0.0031,1
jkl,23.9892,310
jkl,0.5874,9
social,7.5332,117
social,0.5785,14
social,0.1184,0
search,0.2791,9
social,0.3899,35
search,0.2899,1
social,26659.9,10806
social,0.4807,7
social,15.5158,227
jkl,0.0386,0
search,6.3521,60
jkl,0.005,0
social,0.0049,0
social,47.0555,2497
influencer,0.3249,9
influencer,0.3465,0
search,0.112,6
,0.0016,0
search,0.3447,3
jkl,0.0059,0
search,1.5536,52
influencer,0.1744,1
search,5.6781,67
influencer,150.2222,865
social,0.1689,2
jkl,0.0006,0
search,0.2659,9
jkl,0.0045,1
influencer,32.9236,2139
social,0.0002,0
social,2.8051,157
influencer,0.0008,0
social,0.0188,0
social,1.4689,73
social,0.0119,0
jkl,0.003,0
influencer,2.7357,26
search,0.4217,1
social,1.3433,63
jkl,0.0038,0
search,0.7137,42
search,0.0498,0
social,11.6854,85
search,0.2108,2
social,7398.26,5110
influencer,0.0019,0
influencer,4.437,71
jkl,1.3113,27
jkl,0.0054,0
jkl,0.5066,5
influencer,0.613,0
social,2.9297,145
social,0.5223,12
social,6.3231,33
jkl,10.3423,127
social,0.4097,5
social,2.1069,86
influencer,0.3311,3
jkl,0.987,18
influencer,8.2861,212
influencer,0.1968,8
influencer,0.0553,1
search,1.0594,46
social,0.0145,0
search,0.5786,19
jkl,0.0007,0
jkl,0.0169,0
social,0.7264,8
social,1.0296,14
influencer,9.9485,143
influencer,44.1497,1154
jkl,0.0354,0
jkl,0.003,0
influencer,0.0012,0
search,1.6964,19
jkl,0.0253,0
social,0.0001,0
influencer,0.002,0
jkl,0.001,0
influencer,0.0092,0
influencer,1.401,94
social,124.4215,818
social,0.0013,0
influencer,38.6859,732
search,0.349,0
jkl,0.3271,0
jkl,0.0006,0
influencer,0.8419,26
social,16.7974,140
social,0.0239,2
search,0.8131,25
social,1.9153,41
social,1.7147,86
influencer,0.1123,0
influencer,10.3228,141
jkl,0.0683,0
jkl,19.2066,371
jkl,0.7933,4
jkl,0.1824,1
social,0.0106,0
jkl,0.0379,1
social,0.411,6
social,0.0143,0
social,209.1904,827
search,0.0296,0
search,0.2577,9
search,0.0098,0
social,0.4796,7
influencer,0.1382,0
search,31.0779,143
search,0.0106,0
,0.0272,0
search,0.0004,0
social,0.2927,1
jkl,0.0045,0
search,1.4342,10
jkl,13.4435,232
social,2.3212,38
social,5.9365,65
search,1.5794,51
influencer,8.4417,253
social,47.6149,2199
social,2.1446,45
jkl,0.0167,2
influencer,2.9137,46
social,27210.4,2395
influencer,0.3465,6
social,3.9565,213
jkl,0.603,14
search,0.8123,47
search,0.0307,0
search,3.5066,22
social,1.0799,43
social,0.0002,0
social,0.0024,6
influencer,18.2234,131
influencer,0.4635,5
jkl,0.0496,0
influencer,9.9954,161
social,0.0006,0
jkl,0.4045,8
social,0.4029,6
social,3.1819,160
social,39.9845,2272
search,2.9186,124
influencer,0.0749,1
jkl,0.0302,0
influencer,0.0736,2
search,1.0222,12
jkl,0.4149,15
influencer,0.0066,0
search,0.3551,13
jkl,1.986,33
jkl,0.2451,1
influencer,77803.8,8997
influencer,0.6299,16
social,0.0012,0
social,2.0575,4
jkl,0.0378,0
social,0.0032,0
jkl,0.021,0
jkl,3.36,37
search,0.0083,0
search,12.6902,103
social,6.5431,88
social,0.4066,7
jkl,0.0013,0
social,0.097,2
search,9.86,56
,0.0008,0
jkl,0.0801,0
search,0.4892,3
social,74.6662,489
jkl,0.0016,0
influencer,0.0973,2
influencer,6.6968,65
jkl,0.1414,0
search,0.5823,25
influencer,3.4838,93
social,2857.1,297
social,0.0003,0
social,2.9314,83
influencer,0.0651,1
search,0.2999,4
social,0.1626,6
search,0.006,0
jkl,0.0056,0
search,0.1444,10
jkl,2.321,24
search,0.5034,5
social,3.4735,39
jkl,0.003,0
search,0.6609,20
search,0.1855,1
search,0.1871,14
social,0.1724,0
social,2.2901,158
jkl,0.0026,0
influencer,0.0901,0
influencer,30801.0,4507
search,0.0133,0
influencer,0.0518,0
influencer,0.0058,0
social,5.7507,74
search,8.1147,383
jkl,0.0011,0
influencer,0.6512,3
jkl,0.006,0
jkl,12.2798,145
social,0.2259,17
search,0.5039,2
search,0.1441,2
influencer,0.0904,2
jkl,0.1469,0
influencer,1.7748,18
search,1.5463,21
jkl,0.0163,0
social,0.8477,49
social,17711.1,893
jkl,0.0055,0
jkl,26.4055,479
social,0.7523,37
jkl,0.0335,0
search,0.8085,40
influencer,0.5671,6
social,0.0005,0
social,9540.01,1342
influencer,0.0846,1
search,0.8833,40
social,0.0009,0
influencer,287.8603,2533
social,2.6499,147
influencer,1.9326,12
influencer,40.5081,633
influencer,0.0251,0
search,25.0917,186
influencer,6.1393,81
influencer,23.3992,1721
social,0.0499,1
jkl,0.025,0
social,2.4157,104
search,1.1675,73
search,0.2895,3
,0.0006,0
influencer,0.0135,0
social,33.2626,1487
search,0.0169,0
social,0.0022,0
search,1.419,56
search,0.6111,13
search,0.0024,0
jkl,2.7933,28
social,46.6368,224
influencer,0.0831,0
jkl,0.0032,0
,0.0096,0
search,0.8451,13
social,0.776,50
social,7.7799,391
jkl,0.0921,0
social,1.7305,114
influencer,0.0268,0
social,100.6187,458
influencer,0.4865,2
,0.0046,0
social,217.0274,788
search,0.1401,1
social,6.6391,320
social,0.0011,0
jkl,0.0071,0
search,3.5991,15
jkl,0.0003,0
jkl,0.1145,1
,0.0024,0
influencer,0.0386,0
influencer,0.748,28
social,0.0172,2
social,95536.2,6606
search,0.0708,2
influencer,7.0033,95
influencer,4.5188,167
search,23.7987,172
search,0.0003,0
jkl,0.0147,0
,0.0024,0
social,4.7201,49
influencer,121652.0,17994
social,0.0022,0
influencer,252.6148,2090
influencer,170.1777,1196
influencer,0.4169,8
search,3.2664,116
social,0.0219,0
social,0.3208,2
social,0.0688,2
influencer,7.3404,83
social,0.4633,7
jkl,0.196,0
social,4.0289,49
search,93.103,409
jkl,10.7194,148
influencer,0.0301,0
search,0.0094,0
social,0.7131,9
social,4.3357,179
,0.0008,0
social,5.902,77
jkl,3.9623,201
influencer,0.0077,0
social,0.2063,8
influencer,1.6039,28
search,1.8852,52
jkl,0.0142,0
social,212.6374,1175
influencer,175.1472,2003
jkl,0.2813,2
influencer,1.4512,6
influencer,0.035,0
influencer,0.9526,9
influencer,0.0072,4
search,0.5666,18
search,8.2339,43
jkl,0.0924,1
search,0.3641,2
search,0.0315,1
influencer,154.2699,2173
social,40407.9,2391
social,0.005,0
social,4950.74,546
social,4.8837,75
social,0.6009,12
influencer,0.0738,0
social,0.8637,54
influencer,0.1675,0
jkl,3.6613,34
influencer,8.4396,98
jkl,0.0678,1
influencer,0.0004,0
influencer,0.0625,0
influencer,2.2009,94
jkl,0.0491,0
social,0.2758,4
jkl,0.1295,9
social,38.9113,252
jkl,0.0429,0
social,2.4828,202
search,0.8121,49
search,0.0627,1
influencer,0.0012,0
social,0.8008,5
search,0.6476,17
jkl,0.0225,0
jkl,3.4804,31
influencer,0.4546,4
search,0.0979,3
,0.0016,0
influencer,0.0391,1
,0.0104,0
influencer,275.3454,7767
influencer,22.1418,104
social,11.4923,142
social,1.3623,71
social,6.3664,65
social,1.1768,16
search,8.1247,62
social,1.5416,26
jkl,0.0019,0
influencer,0.6889,14
search,31.6968,194
influencer,0.0171,0
jkl,0.1821,7
search,0.0173,0
social,5.6926,50
influencer,0.9809,3
jkl,0.002,0
social,1.4066,49
jkl,0.005,0
jkl,0.0053,0
search,1.5266,44
jkl,0.0058,0
influencer,264.6005,1955
jkl,0.0118,2
jkl,19.2678,349
social,4.5128,42
social,0.0024,0
social,99.7752,460
social,0.0131,0
social,8.3174,95
social,3.479,28
influencer,10.3518,158
jkl,19.8169,278
influencer,0.2088,2
influencer,0.0034,0
search,12.1964,882
social,3.8545,35
jkl,0.007,0
influencer,0.0075,0
social,0.6116,35
social,0.0644,1
social,0.0123,0
social,1.5724,7
jkl,0.0086,0
search,0.0975,2
,0.0024,0
social,0.0092,0
search,1.9347,102
jkl,1.3592,32
social,0.5463,4
search,1.4651,46
search,0.0939,0
social,6.1662,41
social,0.0022,0
social,1.484,58
social,88844.8,13491
search,0.1845,1
search,18.3972,98
jkl,0.0006,0
social,5.5302,50
jkl,0.8325,3
social,1.0944,63
social,0.0018,0
social,0.9579,66
influencer,0.4274,7
social,2.4181,44
influencer,0.0225,0
jkl,0.0015,0
social,97.7842,419
social,6.3362,55
jkl,0.3917,3
search,0.009,0
search,3.86,49
search,0.1812,4
search,2.2311,28
jkl,4.1977,71
search,4.4937,26
,0.0008,0
search,0.0119,0
jkl,0.0123,1
search,0.0677,1
social,1.7041,38
search,0.099,1
influencer,0.5034,4
influencer,3.1693,94
social,0.5809,48
search,0.198,4
search,0.0118,0
jkl,0.4897,19
social,10.1571,138
social,0.1449,9
social,6.4349,273
influencer,0.1551,0
social,0.0072,1
social,2.8383,33
social,2.5006,28
influencer,0.7865,41
search,0.3166,12
search,1.2321,17
social,0.728,8
influencer,17.6357,418
jkl,0.0007,0
social,0.0147,0
jkl,0.0063,0
influencer,0.0314,0
search,0.1972,2
jkl,0.0006,0
search,17.3022,134
social,1238.09,155
search,0.0523,1
search,0.2387,10
social,0.0572,0
social,0.0275,0
social,2.5468,29
search,0.0016,0
social,2.0092,68
jkl,0.0799,1
social,0.9293,44
influencer,11.2081,170
jkl,0.5657,8
jkl,0.0993,6
social,0.0001,0
social,0.705,0
jkl,0.0023,0
,0.057,0
influencer,0.0117,1
jkl,1.6525,11
search,79.2585,245
search,0.1451,6
,0.0048,0
jkl,2.3534,116
search,0.8143,9
search,2.3988,11
jkl,0.0126,2
social,0.9386,2
jkl,0.0276,0
social,14.4782,136
social,2.5892,24
influencer,0.0233,0
influencer,0.6163,11
social,4.1947,48
influencer,0.0221,0
jkl,0.8548,10
search,14.1625,401
influencer,0.1207,1
jkl,0.0023,0
social,0.0093,0
jkl,0.0289,0
jkl,0.0006,0
jkl,0.5066,11
social,0.0007,0
search,0.0037,1
influencer,8.4679,122
search,0.6463,15
search,1.4508,29
search,2.5191,21
social,2.1234,157
search,0.0096,0
social,0.2157,11
influencer,8.2739,41
jkl,0.1092,4
social,0.1443,1
influencer,0.0119,0
search,1.1894,14
social,1.996,47
social,0.8322,32
jkl,0.0015,0
search,19.2779,1127
influencer,36.8413,824
influencer,0.0005,0
social,1.4948,79
jkl,0.5373,13
influencer,0.1631,2
influencer,0.0153,1
influencer,23604.1,1498
search,0.0572,1
jkl,0.003,0
social,1.5977,167
search,14306.2,903
social,4.6636,299
jkl,0.0275,0
social,8.0294,356
search,13.8641,457
jkl,0.1647,1
search,2.4561,12
social,3.8627,27
jkl,0.001,0
social,0.0012,0
search,0.0398,1
search,1.0631,9
social,0.0072,0
search,0.0788,2
social,0.5763,5
search,0.158,17
search,4.4063,39
influencer,13.6715,401
social,7.9585,254
social,1.7851,88
social,0.0197,0
,0.0016,0
social,0.0,0
jkl,0.0008,0
influencer,0.8694,12
search,0.6991,19
influencer,4.0201,79
search,0.1511,8
search,1.3635,65
influencer,1.2228,32
influencer,0.6673,6
social,0.0021,0
,0.0024,0
search,1.0693,57
social,2.6079,183
influencer,0.1498,4
social,5.326,54
search,0.0058,0
search,2.7592,43
social,89.4225,1146
social,0.316,2
social,1.933,13
social,2.1529,77
social,0.2183,5
search,0.1895,47
social,5.3109,266
influencer,0.0012,0
jkl,0.001,0
social,3.483,36
jkl,0.0039,0
search,1.139,10
social,0.1077,3
influencer,0.0731,0
influencer,2.918,98
influencer,4.2074,97
influencer,7.2444,90
search,40.724,195
influencer,1.6967,76
influencer,6.1019,56
influencer,0.2698,2
social,0.0199,1
search,0.5178,15
social,14.0778,171
influencer,0.0479,2
social,2.1287,165
influencer,0.0004,0
,0.0032,0
influencer,74.8757,1856
jkl,0.1638,1
search,1.4838,26
social,4.7417,239
influencer,11.1198,273
search,0.105,0
jkl,0.0284,0
influencer,47.5087,1024
social,325444.0,16506
search,0.2268,17
influencer,0.0272,0
jkl,0.0007,0
social,0.3952,35
search,0.6567,8
jkl,0.0026,0
search,0.2344,1
influencer,0.2475,4
social,3.836,316
jkl,0.0157,0
search,0.394,4
social,0.0008,0
jkl,0.0002,0
social,3.6903,51
influencer,0.0274,0
jkl,0.5241,21
jkl,0.7206,10
jkl,0.0135,0
jkl,0.8741,4
social,0.0493,3
jkl,0.0038,0
social,1.3684,58
jkl,0.6643,14
search,0.6981,10
social,6.3139,343
,0.0456,0
social,0.6904,6
influencer,0.0027,0
search,0.0145,0
social,33.7622,193
search,0.6339,32
search,0.0331,1
search,0.2715,12
influencer,0.1126,0
jkl,0.0222,1
jkl,0.0039,0
social,206.2611,780
search,0.0002,0
jkl,0.0003,0
search,0.7202,33
influencer,5.1022,128
jkl,0.2838,1
search,1.2645,21
search,0.3016,14
jkl,0.2689,2
search,0.047,2
jkl,0.0016,0
social,8.3011,89
influencer,0.056,1
search,0.2846,1
influencer,0.0272,0
influencer,0.4986,12
search,0.0079,0
social,3.0568,75
influencer,0.2602,4
social,10.9932,121
search,1.7333,64
influencer,0.0229,0
influencer,0.6346,1
social,0.6622,60
social,18.7733,187
search,0.0115,0
jkl,0.0059,0
social,0.0004,0
jkl,0.3193,4
social,0.0235,0
influencer,129.4658,700
jkl,0.008,0
social,0.386,12
influencer,0.2955,5
,0.0006,0
search,0.1575,2
influencer,8.9266,88
jkl,0.0017,0
influencer,0.5235,12
social,0.4605,4
search,1.4884,100
jkl,0.0075,0
jkl,8.9944,88
jkl,0.0982,0
search,64.7999,308
jkl,2.1562,26
search,1.4015,65
influencer,11.8691,529
social,0.1366,4
influencer,8.1043,51
influencer,0.0004,0
social,2.2734,39
search,1.9063,62
search,55.1415,267
search,0.1868,1
social,0.3812,37
influencer,0.0378,0
jkl,0.2565,1
jkl,0.002,1
influencer,0.1365,0
,0.0032,0
influencer,0.6379,4
influencer,0.5019,5
social,104.1033,1175
influencer,1.1001,2
influencer,20.0941,773
influencer,0.0385,0
social,9.713,37
social,14.8978,550
influencer,0.0352,0
influencer,0.0437,0
jkl,0.5278,26
search,0.4074,3
social,0.0059,0
jkl,0.0074,0
social,0.481,15
search,0.1686,2
social,45.1723,1945
jkl,0.6466,18
jkl,0.0095,0
jkl,0.0282,0
search,0.2201,0
influencer,184.0818,10390
jkl,0.5545,5
search,3.2031,12
influencer,34.8456,117
jkl,0.0542,0
jkl,1.2978,19
search,2.5109,34
social,0.2035,9
influencer,0.7126,9
social,0.0015,0
social,6.3266,145
search,0.9028,52
jkl,0.0279,0
search,0.0119,0
social,2.204,194
search,10.2585,505
jkl,0.0095,0
jkl,0.2345,12
search,1.4807,82
social,0.0027,0
social,5.7888,96
jkl,0.0208,0
influencer,0.01,0
influencer,17.2492,686
influencer,0.0244,0
jkl,0.0122,0
influencer,1.5289,73
influencer,0.003,0
search,0.1156,9
influencer,1.0075,5
social,0.6876,10
influencer,0.6968,9
search,0.1293,0
social,130.1548,675
jkl,0.6051,16
jkl,0.0045,0
jkl,0.5024,4
influencer,142.0016,1260
social,237.8715,1567
social,160.2683,1274
jkl,0.0115,1
jkl,0.1878,0
search,49.3065,342
social,1.2981,46
influencer,0.0061,0
influencer,0.0625,0
influencer,0.3061,1
social,2.2696,18
influencer,27.3991,146
jkl,0.9155,3
social,28.5111,2315
social,1.6484,5
social,4.2713,44
jkl,0.2439,3
jkl,0.2756,0
search,0.1107,3
social,0.206,17
search,0.0104,0
search,34.4204,167
search,0.3222,44
search,0.0166,0
influencer,0.0024,0
jkl,2.481,17
search,0.0197,1
influencer,0.026,0
influencer,0.1307,0
search,0.0139,0
jkl,0.0454,0
jkl,0.7167,5
jkl,0.0122,1
search,0.0019,0
jkl,0.4571,12
social,0.7317,41
influencer,0.07,0
jkl,1.2656,19
search,0.0492,0
search,0.0713,1
social,0.0464,0
social,14.8465,154
social,1.9732,104
search,0.9417,26
search,0.3614,2
jkl,0.002,0
jkl,0.0005,0
jkl,0.0022,0
social,0.6821,11
influencer,0.2573,0
jkl,0.005,0
search,0.0047,0
search,24.7583,835
social,2.0779,121
influencer,0.6246,2
jkl,0.0025,0
social,18.3323,212
search,0.5895,9
search,0.9278,6
jkl,0.0057,0
social,0.0025,0
social,11.4685,158
social,0.0002,0
social,0.7905,40
search,32.0257,273
social,28.2017,254
jkl,0.2545,5
search,2.2275,25
social,42.6781,1675
jkl,0.6319,24
influencer,0.1042,3
search,0.0268,0
search,0.2805,12
search,2.419,33
search,0.0436,0
search,0.6735,31
social,1.9467,57
social,0.0012,0
search,1.2928,14
jkl,0.0058,0
social,5.5073,255
search,0.0177,0
search,0.0142,0
,0.0032,0
jkl,0.013,1
search,4.1286,243
search,0.0185,0
social,2.5549,17
influencer,25.7399,493
influencer,0.3284,0
search,0.1023,10
influencer,0.1267,0
jkl,0.0001,0
jkl,0.347,7
jkl,0.0081,0
search,0.2455,10
jkl,0.0006,0
influencer,8.1238,231
influencer,0.0447,0
search,0.705,6
search,1.1105,36
jkl,0.0036,0
social,0.9701,14
social,0.0118,0
,0.0056,0
jkl,0.2877,9
search,0.4583,23
social,4.4924,268
influencer,0.088,1
social,0.0007,0
jkl,0.021,2
social,0.6476,9
social,0.1815,1
search,0.4677,18
social,9.6025,90
jkl,0.4314,2
influencer,5.3826,166
jkl,0.6864,1
influencer,0.2946,4
search,0.2776,3
jkl,0.1391,1
social,0.1191,5
influencer,0.0207,1
influencer,232.0296,5048
search,0.0067,26
influencer,0.2691,2
jkl,0.005,0
social,0.0015,0
influencer,0.8425,18
