category,cost,clicks,leads,orders,revenue
jkl,0.0047,0,0,0,0.0
social,0.4239,0,0,1,139.2426
search,0.0024,0,0,0,0.0
influencer,0.0011,0,0,0,0.0
social,0.0013,0,0,0,0.0
search,0.0099,0,0,0,0.0
influencer,0.0653,0,0,0,0.0
social,0.0101,0,0,0,0.0
social,31.902,180,4,203,8193.9715
social,0.0645,2,0,0,0.0
social,1.5396,35,0,2,44.1431
search,1.8525,13,0,6,179.1327
influencer,7.7088,33,0,31,2026.9673
jkl,0.0834,1,0,0,0.0
social,6.9278,45,1,43,1687.2765
search,0.0074,0,0,0,0.0
influencer,0.0331,0,0,0,0.0
social,0.0116,0,0,0,0.0
search,0.0788,2,0,0,0.0
influencer,0.3653,0,0,0,0.0
jkl,0.0073,0,0,0,0.0
social,0.3881,15,0,0,0.0
jkl,1.5938,14,0,11,564.1102
search,16.3208,101,2,63,3886.7557
influencer,163.2225,896,22,939,43861.2147
jkl,1.9267,19,0,11,975.0742
social,76.4542,331,7,319,13997.8728
,0.0016,0,0,0,0.0
jkl,0.0081,0,0,0,0.0
search,0.1022,1,0,0,0.0
influencer,0.2922,3,0,0,0.0
jkl,0.0084,0,0,0,0.0
social,0.2071,2,0,0,0.0
jkl,0.1179,1,0,1,12.1713
search,1.1933,17,0,4,529.7313
influencer,7.5468,84,2,8,601.7937
jkl,0.1469,0,0,0,0.0
social,4.2653,67,1,5,194.4147
social,0.0009,0,0,0,0.0
jkl,0.0,0,0,0,0.0
search,0.0121,1,0,0,0.0
influencer,0.0014,0,0,0,0.0
social,0.1389,43,1,0,13.6249
jkl,0.0,0,0,0,0.0
search,0.01,13,0,0,0.0
influencer,0.0001,0,0,0,0.0
social,0.0442,63,1,0,0.0
jkl,0.0001,0,0,0,0.0
search,0.0213,23,0,0,0.0
influencer,0.0007,0,0,0,0.0
social,0.1342,187,4,0,5.7921
search,0.4094,5,0,0,0.0
influencer,6.6974,42,0,3,216.8943
jkl,1.0402,10,0,0,0.0
social,3.0329,23,0,0,0.0
search,0.237,6,0,0,0.0
influencer,1.8062,14,0,0,0.0
jkl,0.0551,1,0,0,0.0
social,0.5835,27,0,0,0.0
search,0.7459,21,0,0,0.0
influencer,7.6681,179,4,0,0.0
jkl,0.4105,10,0,0,0.0
social,2.3061,97,2,0,0.0
jkl,0.0277,0,0,0,0.0
search,0.6845,12,0,1,16.2782
influencer,1.63,12,0,2,534.3006
jkl,0.0626,0,0,0,0.0
social,6.3091,61,1,16,820.6247
jkl,0.0505,0,0,0,0.0
search,0.3397,8,0,0,0.0
influencer,0.45,9,0,0,0.0
jkl,0.0024,0,0,0,0.0
social,1.0355,38,1,0,0.0
jkl,0.1444,4,0,0,0.0
search,0.9618,49,1,1,60.7555
influencer,1.9116,42,1,1,24.063
jkl,0.0184,0,0,0,0.0
social,4.4906,213,5,5,253.3222
search,0.0135,0,0,0,0.0
influencer,0.0051,0,0,0,0.0
social,0.0185,0,0,0,0.0
search,0.0114,1,0,0,0.0
influencer,0.0142,0,0,0,0.0
social,0.0039,0,0,0,0.0
search,0.0177,3,0,0,0.0
influencer,0.0096,0,0,0,0.0
social,0.0118,0,0,0,0.0
social,2.456,30,0,5,173.0982
social,0.466,35,0,0,0.0
social,2.0743,158,3,0,0.0
search,0.1375,1,0,0,0.0
influencer,0.1028,0,0,0,0.0
jkl,0.017,0,0,0,0.0
social,0.3514,2,0,0,0.0
search,0.0988,5,0,0,0.0
influencer,0.0938,1,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.0663,1,0,0,0.0
search,0.2455,10,0,0,0.0
influencer,0.1206,1,0,0,0.0
jkl,0.0084,0,0,0,0.0
social,0.2366,17,0,0,0.0
jkl,0.0875,2,0,0,0.0
search,0.9266,17,0,1,80.8883
influencer,2.2493,10,0,0,0.0
jkl,0.2769,4,0,0,0.0
social,3.9607,40,0,2,486.0032
jkl,0.1401,0,0,0,0.0
search,0.4911,11,0,0,0.0
influencer,0.574,4,0,0,0.0
jkl,0.0177,0,0,0,0.0
social,0.7537,38,0,1,11.4173
,0.0016,0,0,0,0.0
jkl,0.4033,3,0,0,0.0
search,1.4495,46,1,3,237.9731
influencer,1.7549,28,0,2,105.8293
jkl,0.1447,2,0,0,0.0
social,2.4453,164,4,1,29.9579
,0.0032,0,0,0,0.0
social,0.0028,0,0,0,0.0
social,0.0007,0,0,0,0.0
social,0.0021,0,0,0,0.0
jkl,0.0002,0,0,0,0.0
search,0.1016,0,0,0,36.8223
influencer,0.198,0,0,0,9.2305
social,1.933,13,0,10,518.1452
search,0.0004,0,0,0,0.0
influencer,0.0003,1,0,0,0.0
social,0.0053,1,0,0,0.0
jkl,0.0003,0,0,0,0.0
search,0.0062,1,0,0,0.0
influencer,0.0073,2,0,0,0.0
social,0.1028,102,2,0,20.2439
search,5.8006,42,0,48,1380.4379
influencer,240.4213,3281,80,1721,85954.9316
jkl,11.0751,153,4,97,4953.6611
social,54.9935,280,6,263,10047.8322
search,0.0127,0,0,0,0.0
influencer,0.6405,7,0,1,21.7489
jkl,0.0678,1,0,0,0.0
social,0.123,4,0,0,0.0
search,0.3855,7,0,1,134.3169
influencer,13.8864,413,10,33,1790.8602
jkl,0.764,19,0,2,578.6584
social,2.5776,52,1,0,0.0
jkl,0.8872,7,0,1,193.4445
search,11.7018,70,1,46,3327.8199
influencer,33.0356,333,7,180,8138.2864
jkl,1.6452,11,0,15,428.4282
social,142.9914,773,17,854,37508.7409
jkl,0.0005,0,0,0,0.0
search,0.0616,4,0,0,0.0
influencer,0.0766,1,0,0,0.0
jkl,0.0057,0,0,0,0.0
social,0.3756,2,0,0,0.0
jkl,0.0694,0,0,0,0.0
search,0.8197,15,0,2,115.3237
influencer,1.6737,30,0,2,102.4486
jkl,0.0986,0,0,0,0.0
social,8.0558,119,2,16,596.5732
search,0.1936,0,0,0,0.0
influencer,0.2702,1,0,0,0.0
jkl,0.0046,0,0,0,0.0
social,0.453,1,0,4,121.4161
search,0.0012,0,0,0,0.0
social,0.0022,0,0,0,0.0
search,0.0139,0,0,0,0.0
influencer,0.0118,0,0,0,0.0
social,0.0207,0,0,0,0.0
social,38.9113,252,6,210,11452.1733
social,0.0968,4,0,0,0.0
social,1.9106,42,1,4,361.0198
search,2.4032,18,0,14,378.6081
influencer,9.7025,51,1,33,1333.0104
jkl,0.1281,0,0,0,0.0
social,8.4503,52,1,45,1477.8781
search,0.0018,0,0,0,0.0
influencer,0.0151,0,0,0,0.0
social,0.0324,0,0,0,0.0
search,0.1077,4,0,0,0.0
influencer,0.456,3,0,1,57.9793
jkl,0.0124,0,0,0,0.0
social,0.3737,7,0,0,0.0
jkl,2.7878,36,0,20,866.465
search,19.611,138,3,113,4480.5888
influencer,189.574,1340,33,859,42593.3402
jkl,4.3192,58,1,31,1395.1049
social,97.4302,541,13,618,25282.7411
,0.0096,0,0,0,0.0
jkl,0.0167,0,0,0,0.0
search,0.0682,2,0,0,0.0
influencer,0.4546,4,0,0,0.0
jkl,0.0349,0,0,0,0.0
social,0.1717,4,0,0,0.0
jkl,0.2601,7,0,0,0.0
search,1.0619,14,0,0,0.0
influencer,8.9241,173,4,7,358.1517
jkl,0.3652,12,0,1,34.5282
social,4.4849,77,1,11,529.0787
,0.0008,0,0,0,0.0
social,0.0381,0,0,0,0.0
jkl,0.0,0,0,0,0.0
search,0.0044,1,0,0,0.4079
influencer,0.0003,0,0,0,0.0
social,0.0716,43,1,0,6.497
search,0.0034,4,0,0,0.0
influencer,0.0004,0,0,0,0.0
social,0.0146,50,1,0,0.0
jkl,0.0,0,0,0,0.0
search,0.0067,26,0,0,0.0
influencer,0.0004,0,0,0,0.0
social,0.0486,206,4,0,3.6109
search,0.3185,7,0,0,0.0
influencer,8.3004,69,1,6,179.1387
jkl,1.1474,5,0,0,0.0
social,2.9087,14,0,0,0.0
search,0.1087,4,0,0,0.0
influencer,1.5422,17,0,0,0.0
jkl,0.0302,0,0,0,0.0
social,0.4159,22,0,0,0.0
search,0.4102,7,0,0,0.0
influencer,6.8132,163,4,4,300.9331
jkl,0.2883,10,0,0,0.0
social,1.7461,99,2,0,0.0
jkl,0.03,0,0,0,0.0
search,0.5373,4,0,0,0.0
influencer,0.9654,10,0,0,0.0
jkl,0.0937,3,0,1,12.8332
social,5.7362,44,1,4,251.3157
jkl,0.027,0,0,0,0.0
search,0.2268,17,0,0,0.0
influencer,0.1968,8,0,0,0.0
jkl,0.0013,0,0,0,0.0
social,0.7401,50,1,0,0.0
jkl,0.0833,0,0,0,0.0
search,0.5641,36,0,1,71.1097
influencer,0.7299,21,0,0,0.0
jkl,0.0069,0,0,0,0.0
social,3.1278,170,4,1,5.9433
search,0.0143,0,0,0,0.0
influencer,0.0039,0,0,0,0.0
social,0.0093,0,0,0,0.0
search,0.0034,0,0,0,0.0
influencer,0.0017,0,0,0,0.0
social,0.0026,0,0,0,0.0
search,0.0141,0,0,0,0.0
influencer,0.017,0,0,0,0.0
social,0.0093,1,0,0,0.0
social,2.1609,35,0,0,0.0
social,0.3078,25,0,0,0.0
social,1.3278,104,2,0,0.0
search,0.0923,1,0,0,0.0
influencer,0.1304,1,0,1,18.7095
jkl,0.0067,0,0,0,0.0
social,0.264,0,0,0,0.0
search,0.0597,5,0,0,0.0
influencer,0.0731,0,0,0,0.0
social,0.0398,0,0,0,0.0
search,0.1451,6,0,0,0.0
influencer,0.1078,0,0,0,0.0
jkl,0.0026,1,0,0,0.0
social,0.1521,9,0,1,33.5555
jkl,0.1638,1,0,0,0.0
search,0.7548,12,0,0,0.0
influencer,2.292,13,0,2,63.3017
jkl,0.409,1,0,0,0.0
social,3.6759,26,0,5,449.1163
,0.0008,0,0,0,0.0
jkl,0.108,0,0,0,0.0
search,0.2845,8,0,0,0.0
influencer,0.4666,1,0,0,0.0
jkl,0.0124,2,0,0,0.0
social,0.4731,23,0,0,0.0
jkl,0.3852,6,0,0,0.0
search,0.8895,32,0,0,0.0
influencer,1.5555,20,0,0,0.0
jkl,0.1269,6,0,0,0.0
social,1.636,104,2,0,0.0
,0.0024,0,0,0,0.0
social,0.0003,0,0,0,0.0
jkl,0.0,0,0,0,0.0
search,0.0492,0,0,0,18.2548
influencer,0.0948,0,0,0,2.4586
social,0.9561,7,0,4,198.8856
search,0.0002,1,0,0,0.0
social,0.002,3,0,0,0.0
jkl,0.0,0,0,0,0.0
search,0.0027,4,0,0,0.1011
influencer,0.0034,0,0,0,0.0
social,0.0472,138,3,0,13.7518
search,6.2297,39,1,24,1055.0784
influencer,226.8237,3160,78,1821,83138.6178
jkl,10.118,138,3,133,5255.1197
social,58.1003,292,7,224,10271.9666
search,0.0212,0,0,0,0.0
influencer,0.5416,6,0,1,4.1618
jkl,0.0339,0,0,0,0.0
social,0.0661,0,0,0,0.0
search,0.2838,6,0,0,0.0
influencer,12.0695,402,9,25,2396.3218
jkl,0.6789,23,0,1,39.4895
social,3.0772,49,1,3,65.3223
jkl,0.4314,2,0,0,0.0
search,13.0325,65,1,61,2419.5312
influencer,31.9966,325,8,206,7947.6246
jkl,1.6042,6,0,3,248.2622
social,152.6264,721,16,672,37192.9166
search,0.0329,2,0,0,0.0
influencer,0.0708,1,0,0,0.0
jkl,0.0062,0,0,0,0.0
social,0.3419,5,0,0,0.0
jkl,0.045,0,0,0,0.0
search,0.7819,2,0,0,0.0
influencer,1.4129,27,0,1,415.7224
jkl,0.1282,0,0,0,0.0
social,7.3223,125,2,10,801.8144
search,0.2868,0,0,0,0.0
influencer,0.3284,0,0,0,0.0
jkl,0.0033,0,0,0,0.0
social,0.3729,1,0,0,0.0
search,0.0003,1,0,0,0.0
influencer,0.001,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,0.0006,0,0,0,0.0
search,0.01,0,0,0,0.0
influencer,0.0277,0,0,0,0.0
social,0.024,0,0,0,0.0
social,41.7681,311,7,347,17002.8657
social,0.0631,2,0,0,0.0
social,1.8042,40,0,8,179.2194
search,2.5191,21,0,13,757.2776
influencer,9.0435,47,1,53,3423.0311
jkl,0.124,0,0,0,0.0
social,9.1076,56,1,19,984.2413
search,0.0058,0,0,0,0.0
influencer,0.0084,0,0,0,0.0
jkl,0.0007,0,0,0,0.0
social,0.0146,0,0,0,0.0
search,0.1207,10,0,0,0.0
influencer,0.4923,10,0,4,131.2327
jkl,0.0071,0,0,0,0.0
social,0.3782,6,0,0,0.0
jkl,3.7762,43,1,33,3714.1688
search,19.59,113,2,66,2898.7016
influencer,170.1777,1196,32,924,37478.7647
jkl,4.1628,43,1,34,1806.8629
social,98.4604,510,13,487,24679.7079
,0.0096,0,0,0,0.0
jkl,0.0182,2,0,4,112.1739
search,0.0463,2,0,0,0.0
influencer,0.1386,4,0,1,80.4989
jkl,0.0224,0,0,0,0.0
social,0.1443,1,0,0,0.0
jkl,0.3306,7,0,0,0.0
search,1.081,15,0,2,77.7685
influencer,7.3836,108,2,17,1116.7727
jkl,0.287,4,0,0,0.0
social,4.4873,87,2,22,1507.4305
social,0.0011,0,0,0,0.0
search,0.0026,6,0,0,1.7189
influencer,0.0002,0,0,0,0.0
social,0.0447,44,1,0,0.2124
search,0.0021,9,0,0,0.0
influencer,0.0001,0,0,0,0.0
social,0.0106,38,1,0,0.0
jkl,0.0,0,0,0,0.0
search,0.0043,22,0,0,0.0
influencer,0.0002,0,0,0,0.0
social,0.0319,197,4,0,3.8914
search,0.3529,2,0,0,0.0
influencer,8.4396,98,2,11,888.3129
jkl,1.1563,10,0,2,151.2331
social,3.5438,30,0,5,581.6222
search,0.1431,6,0,0,0.0
influencer,1.8184,19,0,0,0.0
jkl,0.0357,0,0,0,0.0
social,0.5293,5,0,0,0.0
search,0.5087,18,0,0,0.0
influencer,8.06,222,5,6,239.3044
jkl,0.3408,24,0,0,0.0
social,2.2103,84,1,1,6.6174
jkl,0.0209,0,0,0,0.0
search,0.7001,11,0,4,677.8723
influencer,1.0664,8,0,3,62.4865
jkl,0.1089,1,0,0,0.0
social,7.3535,55,1,10,508.3789
jkl,0.0279,0,0,0,0.0
search,0.2989,18,0,0,0.0
influencer,0.2659,13,0,0,0.0
jkl,0.0015,0,0,0,0.0
social,1.023,56,1,1,12.5086
jkl,0.0687,1,0,0,0.0
search,0.7347,26,0,0,0.0
influencer,0.8535,55,1,0,0.0
jkl,0.0134,0,0,0,0.0
social,4.3304,213,5,3,779.4214
search,0.0237,0,0,0,0.0
influencer,0.0098,0,0,0,0.0
social,0.0111,0,0,0,0.0
search,0.0054,0,0,0,0.0
influencer,0.0016,0,0,0,0.0
social,0.0042,0,0,0,0.0
search,0.0177,0,0,0,0.0
influencer,0.0054,0,0,0,0.0
social,0.0114,1,0,0,0.0
social,2.7287,25,0,1,313.4146
social,0.4019,24,0,0,0.0
social,1.7058,160,3,2,162.9276
search,0.1069,2,0,0,0.0
influencer,0.1285,0,0,0,0.0
jkl,0.0023,0,0,0,0.0
social,0.3915,9,0,0,0.0
search,0.0755,6,0,0,0.0
influencer,0.0955,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.0543,0,0,0,0.0
search,0.1629,15,0,0,0.0
influencer,0.118,1,0,0,0.0
jkl,0.0054,0,0,0,0.0
social,0.1789,9,0,0,0.0
jkl,0.2495,2,0,0,0.0
search,0.8394,12,0,1,87.1433
influencer,1.8783,9,0,2,221.6175
jkl,0.4681,4,0,1,82.1936
social,4.5431,43,1,6,236.7323
jkl,0.2813,2,0,0,0.0
search,0.3911,10,0,0,0.0
influencer,0.4484,7,0,0,0.0
jkl,0.0265,1,0,0,0.0
social,0.6141,29,0,0,0.0
jkl,0.8146,14,0,1,29.8861
search,1.0997,59,1,0,0.0
influencer,1.4797,17,0,0,0.0
jkl,0.1856,5,0,0,0.0
social,2.1105,134,3,1,43.5003
,0.008,0,0,0,0.0
social,0.0004,0,0,0,0.0
search,6.3521,60,1,51,2225.9674
influencer,218.3397,3414,87,1711,79031.0756
jkl,10.6057,150,3,87,4364.3215
social,60.4289,342,8,283,15128.4765
search,0.0137,0,0,0,0.0
influencer,0.423,6,0,0,0.0
jkl,0.043,0,0,0,0.0
social,0.0612,0,0,0,0.0
search,0.3361,3,0,0,0.0
influencer,11.4901,398,9,45,2798.7116
jkl,0.6071,8,0,2,67.21
social,2.2461,57,1,10,499.5185
jkl,0.575,7,0,0,0.0
search,13.2951,82,1,66,3903.6353
influencer,30.0988,309,8,180,7987.5503
jkl,1.6255,10,0,9,1795.2101
social,151.7856,865,21,892,37762.8322
jkl,0.0048,0,0,0,0.0
search,0.0242,0,0,0,0.0
influencer,0.105,5,0,0,0.0
jkl,0.0081,0,0,0,0.0
social,0.3209,9,0,0,0.0
jkl,0.0279,1,0,2,298.7428
search,0.8973,21,0,1,18.5926
influencer,1.2228,32,0,4,401.131
jkl,0.1166,2,0,0,0.0
social,7.8961,117,2,13,1100.0119
search,0.2599,1,0,9,238.5033
influencer,0.4214,0,0,0,0.0
jkl,0.004,0,0,0,0.0
social,0.4107,2,0,0,0.0
search,0.0001,0,0,0,0.0
influencer,0.0005,0,0,0,0.0
social,0.0007,0,0,0,0.0
search,0.0047,0,0,0,0.0
influencer,0.0432,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,0.0198,0,0,0,0.0
social,43.4084,298,7,327,19155.4816
social,0.0833,4,0,2,103.0662
social,1.8996,33,0,12,1088.8946
search,2.649,13,0,29,1533.3512
influencer,9.5307,46,1,65,2392.2392
jkl,0.1268,0,0,1,6.2653
social,9.0567,64,1,21,771.8981
search,0.0024,0,0,0,0.0
influencer,0.0054,0,0,0,0.0
social,0.0111,0,0,0,0.0
search,0.1647,4,0,1,12.1374
influencer,0.342,5,0,0,0.0
jkl,0.0097,0,0,0,0.0
social,0.2512,14,0,0,0.0
jkl,7.461,91,2,46,1929.6915
search,19.765,132,3,112,4397.2171
influencer,172.201,1251,30,782,38921.5865
jkl,3.9269,48,1,27,1792.8731
social,100.7886,578,15,529,22477.257
,0.0112,0,0,0,0.0
jkl,0.0347,0,0,0,0.0
search,0.0454,1,0,0,0.0
influencer,0.1953,0,0,0,0.0
jkl,0.0149,0,0,0,0.0
social,0.1274,3,0,0,0.0
jkl,0.6932,16,0,1,7.9198
search,1.0721,28,0,3,131.3416
influencer,7.2317,127,3,15,556.268
jkl,0.2458,3,0,4,99.8928
social,3.9296,77,1,8,991.063
social,0.0068,0,0,0,0.0
social,0.0004,0,0,0,0.0
search,0.3088,3,0,0,0.0
influencer,6.2484,65,1,5,283.5541
jkl,0.8814,9,0,6,707.9639
social,2.6525,23,0,3,140.9921
search,0.08,0,0,0,0.0
influencer,1.0773,15,0,0,0.0
jkl,0.0118,0,0,0,0.0
social,0.3056,20,0,0,0.0
search,0.3322,11,0,0,0.0
influencer,4.1708,90,2,0,0.0
jkl,0.1384,11,0,0,0.0
social,1.3623,71,1,0,0.0
jkl,0.0203,0,0,0,0.0
search,0.5596,8,0,0,0.0
influencer,0.7235,12,0,0,0.0
jkl,0.0605,0,0,0,0.0
social,5.7507,74,1,8,828.4753
jkl,0.0247,0,0,0,0.0
search,0.1722,6,0,0,0.0
influencer,0.1941,11,0,0,0.0
jkl,0.0005,0,0,0,0.0
social,0.8131,49,1,0,0.0
jkl,0.0808,1,0,0,0.0
search,0.4858,25,0,0,0.0
influencer,0.606,32,0,2,20.4776
jkl,0.007,0,0,0,0.0
social,3.249,189,4,3,238.8474
search,0.0129,1,0,1,2.0206
influencer,0.0021,0,0,0,0.0
social,0.0102,0,0,0,0.0
search,0.0041,0,0,0,0.0
influencer,0.0082,0,0,0,0.0
social,0.0041,0,0,0,0.0
search,0.0037,1,0,0,0.0
influencer,0.0071,0,0,0,0.0
social,0.0095,0,0,0,0.0
social,2.2685,28,0,4,336.9828
social,0.2593,27,0,0,0.0
social,1.0471,95,2,0,0.0
search,0.0756,2,0,0,0.0
influencer,0.0875,0,0,0,0.0
jkl,0.006,0,0,0,0.0
social,0.3257,1,0,0,0.0
search,0.0487,1,0,0,0.0
influencer,0.0601,0,0,0,0.0
social,0.0363,0,0,0,0.0
search,0.1291,10,0,0,0.0
influencer,0.0771,0,0,0,0.0
jkl,0.0007,0,0,0,0.0
social,0.1277,12,0,0,0.0
jkl,0.4073,2,0,0,0.0
search,0.7175,10,0,1,125.576
influencer,1.3775,5,0,0,0.0
jkl,0.345,3,0,0,0.0
social,3.3833,31,0,3,252.8053
jkl,0.4919,4,0,0,0.0
search,0.245,9,0,0,0.0
influencer,0.2616,1,0,0,0.0
jkl,0.0063,0,0,0,0.0
social,0.4137,23,0,0,0.0
jkl,1.4178,12,0,0,0.0
search,0.7039,40,1,0,0.0
influencer,0.9385,9,0,2,185.5734
jkl,0.0683,3,0,0,0.0
social,1.3715,94,2,0,0.0
,0.0016,0,0,0,0.0
social,0.0012,0,0,0,0.0
social,0.0007,0,0,0,0.0
social,0.001,0,0,0,0.0
search,6.2262,42,1,44,2648.0504
influencer,204.7846,2913,69,1624,79262.2877
jkl,9.6037,107,2,73,3875.4284
social,61.5954,257,6,374,16266.5667
search,0.0268,0,0,0,0.0
influencer,0.4662,8,0,1,182.0183
jkl,0.0385,0,0,0,0.0
social,0.0821,0,0,0,0.0
search,0.2878,9,0,1,28.046
influencer,11.2493,380,10,39,1948.086
jkl,0.6214,15,0,0,0.0
social,2.4737,54,1,2,65.3436
jkl,0.5294,12,0,16,1016.6799
search,12.6982,62,1,59,2720.8134
influencer,29.0275,297,6,198,10277.5595
jkl,1.4224,12,0,19,1650.8021
social,151.7973,735,18,755,40984.9658
jkl,0.0016,0,0,0,0.0
search,0.0331,1,0,0,0.0
influencer,0.0637,0,0,0,0.0
jkl,0.0047,0,0,0,0.0
social,0.3328,9,0,0,0.0
jkl,0.0342,1,0,0,0.0
search,0.6514,13,0,0,0.0
influencer,1.0892,25,0,0,0.0
jkl,0.0773,0,0,0,0.0
social,7.7226,118,3,19,824.1305
search,0.1964,1,0,2,122.6228
influencer,0.2303,0,0,0,0.0
jkl,0.0067,0,0,0,0.0
social,0.4031,3,0,10,779.3427
search,0.002,0,0,0,0.0
social,0.0007,0,0,0,0.0
search,0.0079,0,0,0,0.0
influencer,0.0418,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,0.0138,0,0,0,0.0
social,42.4223,233,6,285,11808.2774
social,0.0582,2,0,0,0.0
social,1.5448,30,0,9,219.0742
search,2.9439,25,0,15,483.0747
influencer,8.8199,40,1,48,2309.36
jkl,0.1491,1,0,2,78.365
social,8.2519,32,0,28,1893.5724
search,0.0037,0,0,0,0.0
influencer,0.0141,0,0,0,0.0
social,0.0107,0,0,0,0.0
search,0.0778,2,0,0,0.0
influencer,0.4444,6,0,0,0.0
jkl,0.0068,0,0,0,0.0
social,0.3965,7,0,0,0.0
jkl,4.1905,46,1,96,2348.0816
search,19.9642,124,2,75,2582.0612
influencer,165.4619,1048,28,806,34906.232
jkl,3.3649,37,0,43,2136.225
social,100.6187,458,11,403,18390.1045
,0.008,0,0,0,0.0
jkl,0.0228,0,0,0,0.0
search,0.0606,0,0,0,0.0
influencer,0.1969,1,0,0,0.0
jkl,0.0175,0,0,0,0.0
social,0.1988,5,0,0,0.0
jkl,0.3663,12,0,5,284.7475
search,1.0157,15,0,2,27.0004
influencer,7.3818,99,2,11,831.1693
jkl,0.2179,5,0,0,0.0
social,4.3138,60,1,11,281.0243
social,0.0152,0,0,0,0.0
search,0.3276,2,0,4,163.8504
influencer,6.1019,56,1,4,75.4523
jkl,0.895,6,0,2,72.1278
social,2.5856,32,0,0,0.0
search,0.0955,1,0,0,0.0
influencer,0.9808,18,0,0,0.0
jkl,0.019,0,0,0,0.0
social,0.2855,18,0,0,0.0
search,0.3157,29,0,0,0.0
influencer,4.1946,92,2,2,30.1162
jkl,0.2045,8,0,0,0.0
social,1.355,74,1,1,67.9154
jkl,0.0241,0,0,0,0.0
search,0.5064,10,0,4,499.4598
influencer,0.6761,8,0,0,0.0
jkl,0.0688,0,0,0,0.0
social,5.8622,65,1,7,320.5671
jkl,0.0214,0,0,0,0.0
search,0.2015,27,0,0,0.0
influencer,0.1692,6,0,0,0.0
jkl,0.0002,0,0,0,0.0
social,0.7299,35,0,0,0.0
jkl,0.0706,0,0,0,0.0
search,0.5212,25,0,0,0.0
influencer,0.5207,48,1,0,0.0
jkl,0.0093,0,0,0,0.0
social,3.1079,179,4,4,423.5182
search,0.0066,0,0,0,0.0
influencer,0.001,0,0,0,0.0
social,0.0085,0,0,0,0.0
search,0.0016,0,0,0,0.0
influencer,0.0043,0,0,0,0.0
social,0.0033,0,0,0,0.0
search,0.0071,0,0,0,0.0
influencer,0.0076,0,0,0,0.0
social,0.0089,0,0,0,0.0
social,1.9838,35,0,0,0.0
social,0.232,20,0,0,0.0
social,0.9475,76,1,0,0.0
search,0.0764,0,0,0,0.0
influencer,0.0845,2,0,0,0.0
jkl,0.0084,0,0,0,0.0
social,0.2814,0,0,0,0.0
search,0.0483,8,0,0,0.0
influencer,0.0517,0,0,0,0.0
jkl,0.0003,0,0,0,0.0
social,0.0286,5,0,0,0.0
search,0.1254,15,0,0,0.0
influencer,0.046,3,0,0,0.0
jkl,0.0024,0,0,0,0.0
social,0.1193,3,0,0,0.0
jkl,0.2652,0,0,0,0.0
search,0.7033,8,0,0,0.0
influencer,1.3163,10,0,0,0.0
jkl,0.3159,1,0,0,0.0
social,3.3106,42,1,1,71.0815
,0.0024,0,0,0,0.0
jkl,0.2848,0,0,0,0.0
search,0.2499,7,0,0,0.0
influencer,0.2571,1,0,0,0.0
jkl,0.0101,0,0,0,0.0
social,0.4855,45,1,0,0.0
jkl,0.7706,9,0,0,0.0
search,0.729,54,1,0,0.0
influencer,0.8515,14,0,0,0.0
jkl,0.0829,4,0,0,0.0
social,1.4933,101,2,0,0.0
,0.0008,0,0,0,0.0
social,0.0001,0,0,0,0.0
search,5.2211,26,0,28,1227.0848
influencer,141.1327,1612,42,1317,55887.9472
jkl,5.6654,73,1,46,2057.8222
social,41.3498,161,3,263,14220.2892
search,0.0139,1,0,0,0.0
influencer,0.4349,8,0,0,0.0
jkl,0.0163,0,0,0,0.0
social,0.0499,1,0,0,0.0
search,0.2164,1,0,0,0.0
influencer,6.6398,174,4,19,1300.1813
jkl,0.3432,7,0,1,21.5182
social,1.4045,20,0,14,1073.1824
jkl,0.5545,5,0,4,298.5262
search,9.86,56,1,64,2676.8704
influencer,29.2643,266,7,223,10731.0604
jkl,0.6226,2,0,3,26.5805
social,115.5026,591,16,592,27056.8423
jkl,0.0076,0,0,0,0.0
search,0.0261,4,0,0,0.0
influencer,0.093,0,0,0,0.0
jkl,0.0013,0,0,0,0.0
social,0.2391,3,0,0,0.0
jkl,0.0188,0,0,0,0.0
search,0.513,8,0,1,16.3331
influencer,1.2213,14,0,0,0.0
jkl,0.0489,1,0,0,0.0
social,5.6963,121,2,18,775.8297
search,0.2077,0,0,0,0.0
influencer,0.1604,0,0,6,146.6432
jkl,0.0067,0,0,0,0.0
social,0.3702,2,0,5,435.304
search,0.0003,0,0,0,0.0
social,0.0004,0,0,0,0.0
search,0.0073,0,0,0,0.0
influencer,0.0261,0,0,0,0.0
social,0.0145,0,0,0,0.0
social,32.3063,187,4,243,12229.8434
social,0.0621,2,0,0,0.0
social,1.4446,30,0,1,283.926
search,2.096,14,0,6,160.6294
influencer,6.634,34,0,36,1383.648
jkl,0.1077,5,0,0,0.0
social,5.1939,16,0,50,1394.0728
search,0.002,1,0,0,0.0
influencer,0.0023,0,0,0,0.0
jkl,0.0011,0,0,0,0.0
social,0.0122,0,0,0,0.0
search,0.0693,2,0,1,44.0189
influencer,0.2302,4,0,0,0.0
jkl,0.0064,0,0,0,0.0
social,0.2144,3,0,0,0.0
jkl,2.1251,33,0,17,1457.4813
search,14.723,79,1,73,3824.3774
