category,cost,orders
search,17.447,17
influencer,2.8284,0
influencer,0.0042,0
jkl,0.1656,0
search,0.8308,0
social,0.7884,0
jkl,5.6397,51
search,0.5601,0
search,2.2597,0
social,2.5393,2
jkl,0.007,0
social,0.0005,0
jkl,0.003,0
social,44.0355,38
influencer,0.0003,0
jkl,0.0214,0
social,4.9641,6
social,6.1436,28
jkl,0.0046,0
jkl,0.002,0
influencer,0.1842,0
jkl,19.3885,133
jkl,0.0008,0
jkl,0.0099,0
influencer,0.9757,0
social,0.5527,0
jkl,0.0121,0
jkl,0.09,0
jkl,0.0067,0
jkl,0.0656,0
social,2.3438,0
search,10.0333,8
social,0.017,0
jkl,0.029,0
search,1.4738,0
influencer,8.6543,36
influencer,25.4548,286
search,0.0946,0
social,0.4767,0
influencer,235.6763,1725
search,0.5087,0
social,0.4232,3
influencer,0.1639,1
jkl,0.003,0
social,34.3259,46
social,4.7214,1
influencer,13.8148,49
social,42.975,32
jkl,0.0045,0
search,0.8529,1
influencer,0.1712,0
social,2.4182,7
influencer,27.217,75
influencer,24.892,223
social,0.0035,0
jkl,0.2248,0
social,1.0515,0
search,2.1121,4
influencer,226.8237,1821
influencer,4.4553,3
jkl,0.002,0
media,427922.0,119
jkl,0.1827,0
jkl,1.2866,3
influencer,0.0846,0
social,1.0562,4
jkl,0.0022,0
jkl,0.003,0
jkl,0.0015,0
search,0.405,0
jkl,0.0263,0
social,0.1579,1
search,81.6476,95
social,11.2145,11
social,0.0143,0
social,0.0278,0
search,2.7658,3
search,0.8452,1
jkl,0.01,0
social,2.9379,7
influencer,6.4352,22
social,0.0157,0
social,1.9879,0
search,0.0048,0
social,27.2151,59
search,0.9509,0
social,3.306,5
influencer,1.7822,0
social,0.4592,0
influencer,0.2536,0
search,0.1689,0
social,31.0168,46
search,0.1595,0
influencer,11.1989,27
social,2.2294,1
influencer,15.3058,5
jkl,0.002,0
social,24.9277,46
jkl,4.1172,9
jkl,0.0107,0
search,1.3838,3
search,0.3813,0
search,34.4847,82
social,2.2259,4
search,0.9757,0
search,0.0533,0
jkl,0.0022,0
social,0.0724,0
jkl,0.0006,0
social,3.5911,2
jkl,0.001,0
social,1.7152,2
social,248.3015,621
search,1.3996,1
search,0.1343,1
search,15.3935,19
jkl,0.3652,1
jkl,0.0003,0
social,2.3974,3
social,0.0206,0
jkl,0.1229,9
jkl,3.8273,18
search,0.1312,0
,0.0032,0
jkl,0.017,0
jkl,0.2367,0
search,5.9652,35
influencer,0.6819,1
search,0.8895,0
social,18.2768,10
influencer,4.3603,3
influencer,1.4888,1
search,0.5752,0
influencer,0.0199,0
influencer,0.5755,0
search,0.3327,0
jkl,0.1071,0
jkl,10.118,133
social,0.0919,0
influencer,2.1205,0
jkl,0.5075,0
jkl,0.0081,0
jkl,0.0182,0
social,0.0066,0
jkl,0.0006,0
search,6.7448,7
social,2.6338,5
jkl,4.0059,38
social,0.6838,0
influencer,0.5152,0
search,0.1681,0
influencer,0.2423,0
influencer,353.8064,1332
influencer,46.7762,361
influencer,0.011,0
influencer,40.009,330
social,76.4542,319
social,1.5051,0
search,1.2143,0
social,0.0635,0
social,0.1382,0
social,59.9601,298
search,0.2856,0
search,0.7657,0
social,47.7156,34
,0.002,0
jkl,0.8089,0
influencer,0.0388,0
jkl,0.0076,0
search,4.4471,5
influencer,0.5709,0
jkl,0.0007,0
jkl,0.0017,0
social,0.4174,7
social,32.1949,36
influencer,0.7755,0
social,0.0159,0
search,0.2226,0
social,3.8354,0
jkl,0.0523,0
search,0.5596,0
influencer,1.315,0
influencer,4.2985,8
influencer,0.006,0
jkl,0.0031,0
jkl,23.9892,117
jkl,0.5874,7
social,7.5332,15
social,0.5785,1
social,0.1184,0
search,0.2791,0
social,0.3899,0
search,0.2899,0
social,26659.9,9
social,0.4807,6
social,15.5158,21
jkl,0.0386,0
search,6.3521,51
jkl,0.005,0
social,0.0049,0
social,47.0555,45
influencer,0.3249,0
influencer,0.3465,0
search,0.112,3
,0.0016,0
search,0.3447,0
jkl,0.0059,1
search,1.5536,7
influencer,0.1744,0
search,5.6781,19
influencer,150.2222,837
social,0.1689,0
jkl,0.0006,0
search,0.2659,0
jkl,0.0045,0
influencer,32.9236,20
social,0.0002,0
social,2.8051,0
influencer,0.0008,0
social,0.0188,0
social,1.4689,1
social,0.0119,0
jkl,0.003,0
influencer,2.7357,0
search,0.4217,0
social,1.3433,0
jkl,0.0038,0
search,0.7137,3
search,0.0498,0
social,11.6854,11
search,0.2108,0
social,7398.26,3
influencer,0.0019,0
influencer,4.437,1
jkl,1.3113,7
jkl,0.0054,0
jkl,0.5066,1
influencer,0.613,0
social,2.9297,2
social,0.5223,3
social,6.3231,2
jkl,10.3423,155
social,0.4097,1
social,2.1069,1
influencer,0.3311,0
jkl,0.987,0
influencer,8.2861,45
influencer,0.1968,0
influencer,0.0553,0
search,1.0594,0
social,0.0145,0
search,0.5786,0
jkl,0.0007,0
jkl,0.0169,0
social,0.7264,5
social,1.0296,0
influencer,9.9485,0
influencer,44.1497,370
jkl,0.0354,0
jkl,0.003,0
influencer,0.0012,0
search,1.6964,1
jkl,0.0253,0
social,0.0001,0
influencer,0.002,0
jkl,0.001,0
influencer,0.0092,0
influencer,1.401,1
social,124.4215,412
social,0.0013,0
influencer,38.6859,315
search,0.349,1
jkl,0.3271,0
jkl,0.0006,0
influencer,0.8419,3
social,16.7974,29
social,0.0239,0
search,0.8131,0
social,1.9153,14
social,1.7147,2
influencer,0.1123,0
influencer,10.3228,19
jkl,0.0683,0
jkl,19.2066,158
jkl,0.7933,1
jkl,0.1824,0
social,0.0106,0
jkl,0.0379,0
social,0.411,0
social,0.0143,0
social,209.1904,716
search,0.0296,0
search,0.2577,0
search,0.0098,0
social,0.4796,3
influencer,0.1382,0
search,31.0779,28
search,0.0106,0
,0.0272,0
search,0.0004,0
social,0.2927,0
jkl,0.0045,0
search,1.4342,0
jkl,13.4435,108
social,2.3212,1
social,5.9365,7
search,1.5794,0
influencer,8.4417,38
social,47.6149,21
social,2.1446,2
jkl,0.0167,0
influencer,2.9137,10
social,27210.4,5
influencer,0.3465,2
social,3.9565,0
jkl,0.603,8
search,0.8123,0
search,0.0307,0
search,3.5066,16
social,1.0799,0
social,0.0002,0
social,0.0024,0
influencer,18.2234,71
influencer,0.4635,0
jkl,0.0496,0
influencer,9.9954,0
social,0.0006,0
jkl,0.4045,2
social,0.4029,4
social,3.1819,2
social,39.9845,42
search,2.9186,0
influencer,0.0749,0
jkl,0.0302,0
influencer,0.0736,0
search,1.0222,0
jkl,0.4149,0
influencer,0.0066,0
search,0.3551,0
jkl,1.986,0
jkl,0.2451,0
influencer,77803.8,42
influencer,0.6299,2
social,0.0012,0
social,2.0575,0
jkl,0.0378,0
social,0.0032,0
jkl,0.021,0
jkl,3.36,17
search,0.0083,0
search,12.6902,65
social,6.5431,23
social,0.4066,2
jkl,0.0013,0
social,0.097,0
search,9.86,64
,0.0008,0
jkl,0.0801,0
search,0.4892,0
social,74.6662,389
jkl,0.0016,0
influencer,0.0973,0
influencer,6.6968,15
jkl,0.1414,0
search,0.5823,0
influencer,3.4838,5
social,2857.1,1
social,0.0003,0
social,2.9314,14
influencer,0.0651,0
search,0.2999,0
social,0.1626,0
search,0.006,0
jkl,0.0056,0
search,0.1444,0
jkl,2.321,2
search,0.5034,0
social,3.4735,8
jkl,0.003,0
search,0.6609,0
search,0.1855,0
search,0.1871,0
social,0.1724,0
social,2.2901,4
jkl,0.0026,0
influencer,0.0901,0
influencer,30801.0,20
search,0.0133,0
influencer,0.0518,0
influencer,0.0058,0
social,5.7507,8
search,8.1147,7
jkl,0.0011,0
influencer,0.6512,1
jkl,0.006,0
jkl,12.2798,112
social,0.2259,0
search,0.5039,2
search,0.1441,0
influencer,0.0904,0
jkl,0.1469,0
influencer,1.7748,1
search,1.5463,0
jkl,0.0163,0
social,0.8477,0
social,17711.1,6
jkl,0.0055,0
jkl,26.4055,137
social,0.7523,0
jkl,0.0335,0
search,0.8085,0
influencer,0.5671,0
social,0.0005,0
social,9540.01,3
influencer,0.0846,0
search,0.8833,1
social,0.0009,0
influencer,287.8603,1034
social,2.6499,0
influencer,1.9326,8
influencer,40.5081,519
influencer,0.0251,0
search,25.0917,150
influencer,6.1393,6
influencer,23.3992,24
social,0.0499,0
jkl,0.025,0
social,2.4157,1
search,1.1675,0
search,0.2895,1
,0.0006,0
influencer,0.0135,0
social,33.2626,38
search,0.0169,0
social,0.0022,0
search,1.419,1
search,0.6111,0
search,0.0024,0
jkl,2.7933,20
social,46.6368,312
influencer,0.0831,0
jkl,0.0032,0
,0.0096,0
search,0.8451,1
social,0.776,0
social,7.7799,0
jkl,0.0921,0
social,1.7305,0
influencer,0.0268,0
social,100.6187,403
influencer,0.4865,0
,0.0046,0
social,217.0274,320
search,0.1401,0
social,6.6391,5
social,0.0011,0
jkl,0.0071,0
search,3.5991,22
jkl,0.0003,0
jkl,0.1145,0
,0.0024,0
influencer,0.0386,0
influencer,0.748,2
social,0.0172,0
social,95536.2,14
search,0.0708,0
influencer,7.0033,20
influencer,4.5188,42
search,23.7987,53
search,0.0003,0
jkl,0.0147,0
,0.0024,0
social,4.7201,3
influencer,121652.0,61
social,0.0022,0
influencer,252.6148,948
influencer,170.1777,924
influencer,0.4169,0
search,3.2664,0
social,0.0219,0
social,0.3208,0
social,0.0688,0
influencer,7.3404,7
social,0.4633,2
jkl,0.196,0
social,4.0289,4
search,93.103,134
jkl,10.7194,64
influencer,0.0301,0
search,0.0094,0
social,0.7131,0
social,4.3357,3
,0.0008,0
social,5.902,17
jkl,3.9623,10
influencer,0.0077,0
social,0.2063,0
influencer,1.6039,1
search,1.8852,0
jkl,0.0142,0
social,212.6374,546
influencer,175.1472,1415
jkl,0.2813,0
influencer,1.4512,0
influencer,0.035,0
influencer,0.9526,2
influencer,0.0072,0
search,0.5666,1
search,8.2339,21
jkl,0.0924,0
search,0.3641,1
search,0.0315,0
influencer,154.2699,1430
social,40407.9,9
social,0.005,0
social,4950.74,1
social,4.8837,1
social,0.6009,1
influencer,0.0738,0
social,0.8637,0
influencer,0.1675,0
jkl,3.6613,14
influencer,8.4396,11
jkl,0.0678,0
influencer,0.0004,0
influencer,0.0625,0
influencer,2.2009,0
jkl,0.0491,0
social,0.2758,0
jkl,0.1295,1
social,38.9113,210
jkl,0.0429,0
social,2.4828,4
search,0.8121,2
search,0.0627,0
influencer,0.0012,0
social,0.8008,1
search,0.6476,1
jkl,0.0225,0
jkl,3.4804,18
influencer,0.4546,0
search,0.0979,0
,0.0016,0
influencer,0.0391,0
,0.0104,0
influencer,275.3454,2187
influencer,22.1418,52
social,11.4923,9
social,1.3623,0
social,6.3664,9
social,1.1768,0
search,8.1247,41
social,1.5416,9
jkl,0.0019,0
influencer,0.6889,0
search,31.6968,90
influencer,0.0171,0
jkl,0.1821,0
search,0.0173,0
social,5.6926,8
influencer,0.9809,0
jkl,0.002,0
social,1.4066,0
jkl,0.005,0
jkl,0.0053,0
search,1.5266,0
jkl,0.0058,0
influencer,264.6005,1113
jkl,0.0118,0
jkl,19.2678,161
social,4.5128,10
social,0.0024,0
social,99.7752,402
social,0.0131,0
social,8.3174,19
social,3.479,6
influencer,10.3518,24
jkl,19.8169,141
influencer,0.2088,2
influencer,0.0034,0
search,12.1964,5
social,3.8545,0
jkl,0.007,0
influencer,0.0075,0
social,0.6116,0
social,0.0644,0
social,0.0123,0
social,1.5724,7
jkl,0.0086,0
search,0.0975,0
,0.0024,0
social,0.0092,0
search,1.9347,3
jkl,1.3592,1
social,0.5463,0
search,1.4651,0
search,0.0939,0
social,6.1662,4
social,0.0022,0
social,1.484,0
social,88844.8,26
search,0.1845,0
search,18.3972,34
jkl,0.0006,0
social,5.5302,2
jkl,0.8325,0
social,1.0944,0
social,0.0018,0
social,0.9579,0
influencer,0.4274,1
social,2.4181,18
influencer,0.0225,0
jkl,0.0015,0
social,97.7842,363
social,6.3362,1
jkl,0.3917,2
search,0.009,0
search,3.86,21
search,0.1812,4
search,2.2311,2
jkl,4.1977,31
search,4.4937,1
,0.0008,0
search,0.0119,0
jkl,0.0123,0
search,0.0677,0
social,1.7041,5
search,0.099,0
influencer,0.5034,0
influencer,3.1693,0
social,0.5809,0
search,0.198,0
search,0.0118,0
jkl,0.4897,0
social,10.1571,42
social,0.1449,0
social,6.4349,3
influencer,0.1551,0
social,0.0072,0
social,2.8383,15
social,2.5006,2
influencer,0.7865,0
search,0.3166,0
search,1.2321,0
social,0.728,0
influencer,17.6357,3
jkl,0.0007,0
social,0.0147,0
jkl,0.0063,0
influencer,0.0314,0
search,0.1972,0
jkl,0.0006,0
search,17.3022,21
social,1238.09,1
search,0.0523,0
search,0.2387,0
social,0.0572,0
social,0.0275,0
social,2.5468,3
search,0.0016,0
social,2.0092,1
jkl,0.0799,0
social,0.9293,1
influencer,11.2081,13
jkl,0.5657,0
jkl,0.0993,0
social,0.0001,0
social,0.705,0
jkl,0.0023,0
,0.057,0
influencer,0.0117,1
jkl,1.6525,2
search,79.2585,102
search,0.1451,0
,0.0048,0
jkl,2.3534,1
search,0.8143,0
search,2.3988,19
jkl,0.0126,0
social,0.9386,0
jkl,0.0276,0
social,14.4782,13
social,2.5892,15
influencer,0.0233,0
influencer,0.6163,0
social,4.1947,3
influencer,0.0221,0
jkl,0.8548,0
search,14.1625,14
influencer,0.1207,0
jkl,0.0023,0
social,0.0093,0
jkl,0.0289,0
jkl,0.0006,0
jkl,0.5066,2
social,0.0007,0
search,0.0037,0
influencer,8.4679,11
search,0.6463,0
search,1.4508,0
search,2.5191,13
social,2.1234,0
search,0.0096,0
social,0.2157,0
influencer,8.2739,44
jkl,0.1092,0
social,0.1443,0
influencer,0.0119,0
search,1.1894,4
social,1.996,4
social,0.8322,0
jkl,0.0015,0
search,19.2779,7
influencer,36.8413,249
influencer,0.0005,0
social,1.4948,0
jkl,0.5373,0
influencer,0.1631,3
influencer,0.0153,0
influencer,23604.1,7
search,0.0572,0
jkl,0.003,0
social,1.5977,1
search,14306.2,3
social,4.6636,1
jkl,0.0275,0
social,8.0294,3
search,13.8641,13
jkl,0.1647,0
search,2.4561,3
social,3.8627,5
jkl,0.001,0
social,0.0012,0
search,0.0398,0
search,1.0631,0
social,0.0072,0
search,0.0788,0
social,0.5763,0
search,0.158,0
search,4.4063,7
influencer,13.6715,10
social,7.9585,6
social,1.7851,2
social,0.0197,0
,0.0016,0
social,0.0,0
jkl,0.0008,0
influencer,0.8694,0
search,0.6991,1
influencer,4.0201,0
search,0.1511,0
search,1.3635,0
influencer,1.2228,4
influencer,0.6673,0
social,0.0021,0
,0.0024,0
search,1.0693,0
social,2.6079,0
influencer,0.1498,0
social,5.326,3
search,0.0058,0
search,2.7592,60
social,89.4225,503
social,0.316,0
social,1.933,10
social,2.1529,0
social,0.2183,0
search,0.1895,0
social,5.3109,5
influencer,0.0012,0
jkl,0.001,0
social,3.483,20
jkl,0.0039,0
search,1.139,0
social,0.1077,0
influencer,0.0731,0
influencer,2.918,2
influencer,4.2074,1
influencer,7.2444,1
search,40.724,117
influencer,1.6967,2
influencer,6.1019,4
influencer,0.2698,0
social,0.0199,0
search,0.5178,0
social,14.0778,22
influencer,0.0479,0
social,2.1287,0
influencer,0.0004,0
,0.0032,0
influencer,74.8757,47
jkl,0.1638,0
search,1.4838,0
social,4.7417,0
influencer,11.1198,3
search,0.105,0
jkl,0.0284,0
influencer,47.5087,37
social,325444.0,52
search,0.2268,0
influencer,0.0272,0
jkl,0.0007,0
social,0.3952,1
search,0.6567,0
jkl,0.0026,0
search,0.2344,0
influencer,0.2475,0
social,3.836,2
jkl,0.0157,0
search,0.394,0
social,0.0008,0
jkl,0.0002,0
social,3.6903,15
influencer,0.0274,0
jkl,0.5241,0
jkl,0.7206,4
jkl,0.0135,0
jkl,0.8741,1
social,0.0493,0
jkl,0.0038,0
social,1.3684,0
jkl,0.6643,5
search,0.6981,0
social,6.3139,0
,0.0456,0
social,0.6904,2
influencer,0.0027,0
search,0.0145,0
social,33.7622,191
search,0.6339,1
search,0.0331,0
search,0.2715,1
influencer,0.1126,0
jkl,0.0222,0
jkl,0.0039,0
social,206.2611,354
search,0.0002,0
jkl,0.0003,0
search,0.7202,0
influencer,5.1022,4
jkl,0.2838,0
search,1.2645,1
search,0.3016,0
jkl,0.2689,0
search,0.047,0
jkl,0.0016,0
social,8.3011,7
influencer,0.056,0
search,0.2846,0
influencer,0.0272,0
influencer,0.4986,0
search,0.0079,0
social,3.0568,8
influencer,0.2602,1
social,10.9932,17
search,1.7333,3
influencer,0.0229,0
influencer,0.6346,0
social,0.6622,0
social,18.7733,18
search,0.0115,0
jkl,0.0059,0
social,0.0004,0
jkl,0.3193,0
social,0.0235,0
influencer,129.4658,611
jkl,0.008,0
social,0.386,0
influencer,0.2955,0
,0.0006,0
search,0.1575,0
influencer,8.9266,10
jkl,0.0017,0
influencer,0.5235,1
social,0.4605,0
search,1.4884,0
jkl,0.0075,0
jkl,8.9944,33
jkl,0.0982,0
search,64.7999,217
jkl,2.1562,0
search,1.4015,1
influencer,11.8691,69
social,0.1366,1
influencer,8.1043,61
influencer,0.0004,0
social,2.2734,1
search,1.9063,1
search,55.1415,127
search,0.1868,0
social,0.3812,0
influencer,0.0378,0
jkl,0.2565,0
jkl,0.002,0
influencer,0.1365,0
,0.0032,0
influencer,0.6379,1
influencer,0.5019,0
social,104.1033,563
influencer,1.1001,0
influencer,20.0941,68
influencer,0.0385,0
social,9.713,45
social,14.8978,11
influencer,0.0352,0
influencer,0.0437,0
jkl,0.5278,1
search,0.4074,0
social,0.0059,0
jkl,0.0074,0
social,0.481,0
search,0.1686,0
social,45.1723,37
jkl,0.6466,1
jkl,0.0095,0
jkl,0.0282,0
search,0.2201,0
influencer,184.0818,146
jkl,0.5545,4
search,3.2031,6
influencer,34.8456,106
jkl,0.0542,0
jkl,1.2978,4
search,2.5109,6
social,0.2035,0
influencer,0.7126,6
social,0.0015,0
social,6.3266,20
search,0.9028,0
jkl,0.0279,0
search,0.0119,0
social,2.204,0
search,10.2585,7
jkl,0.0095,0
jkl,0.2345,0
search,1.4807,2
social,0.0027,0
social,5.7888,16
jkl,0.0208,0
influencer,0.01,0
influencer,17.2492,77
influencer,0.0244,0
jkl,0.0122,0
influencer,1.5289,0
influencer,0.003,0
search,0.1156,0
influencer,1.0075,0
social,0.6876,3
influencer,0.6968,0
search,0.1293,0
social,130.1548,503
jkl,0.6051,0
jkl,0.0045,0
jkl,0.5024,0
influencer,142.0016,977
social,237.8715,1075
social,160.2683,859
jkl,0.0115,0
jkl,0.1878,0
search,49.3065,99
social,1.2981,0
influencer,0.0061,0
influencer,0.0625,0
influencer,0.3061,0
social,2.2696,1
influencer,27.3991,59
jkl,0.9155,2
social,28.5111,33
social,1.6484,10
social,4.2713,2
jkl,0.2439,0
jkl,0.2756,1
search,0.1107,0
social,0.206,0
search,0.0104,0
search,34.4204,75
search,0.3222,0
search,0.0166,0
influencer,0.0024,0
jkl,2.481,14
search,0.0197,0
influencer,0.026,0
influencer,0.1307,0
search,0.0139,0
jkl,0.0454,0
jkl,0.7167,0
jkl,0.0122,0
search,0.0019,0
jkl,0.4571,0
social,0.7317,0
influencer,0.07,0
jkl,1.2656,2
search,0.0492,0
search,0.0713,0
social,0.0464,0
social,14.8465,19
social,1.9732,1
search,0.9417,1
search,0.3614,0
jkl,0.002,0
jkl,0.0005,0
jkl,0.0022,0
social,0.6821,0
influencer,0.2573,0
jkl,0.005,0
search,0.0047,0
search,24.7583,8
social,2.0779,1
influencer,0.6246,0
jkl,0.0025,0
social,18.3323,25
search,0.5895,0
search,0.9278,3
jkl,0.0057,0
social,0.0025,0
social,11.4685,19
social,0.0002,0
social,0.7905,0
search,32.0257,124
social,28.2017,32
jkl,0.2545,1
search,2.2275,4
social,42.6781,25
jkl,0.6319,2
influencer,0.1042,0
search,0.0268,0
search,0.2805,1
search,2.419,1
search,0.0436,0
search,0.6735,0
social,1.9467,0
social,0.0012,0
search,1.2928,0
jkl,0.0058,0
social,5.5073,0
search,0.0177,0
search,0.0142,0
,0.0032,0
jkl,0.013,0
search,4.1286,3
search,0.0185,0
social,2.5549,0
influencer,25.7399,182
influencer,0.3284,0
search,0.1023,0
influencer,0.1267,0
jkl,0.0001,0
jkl,0.347,0
jkl,0.0081,0
search,0.2455,0
jkl,0.0006,0
influencer,8.1238,7
influencer,0.0447,0
search,0.705,0
search,1.1105,0
jkl,0.0036,0
social,0.9701,0
social,0.0118,0
,0.0056,0
jkl,0.2877,0
search,0.4583,0
social,4.4924,6
influencer,0.088,0
social,0.0007,0
jkl,0.021,0
social,0.6476,4
social,0.1815,0
search,0.4677,0
social,9.6025,4
jkl,0.4314,0
influencer,5.3826,2
jkl,0.6864,7
influencer,0.2946,0
search,0.2776,0
jkl,0.1391,0
social,0.1191,0
influencer,0.0207,0
influencer,232.0296,2293
search,0.0067,0
influencer,0.2691,0
jkl,0.005,0
social,0.0015,0
influencer,0.8425,6
search,0.0473,0
search,2.9871,2
search,0.6225,1
jkl,0.0191,1
influencer,1.2499,0
jkl,1.9358,5
social,4.8187,2
search,0.0108,0
social,1.061,2
jkl,0.0393,0
influencer,1.7207,0
jkl,0.0045,0
search,0.0093,0
jkl,0.0068,0
search,2.1853,2
social,0.048,0
social,0.4706,3
search,0.1875,5
influencer,0.3532,0
social,0.5166,1
jkl,4.6824,3
influencer,1.0254,0
search,0.8424,4
influencer,0.064,0
social,0.0046,0
search,11.9835,12
search,1.1072,0
search,1.0592,1
,0.0024,0
jkl,29.6162,208
social,2.025,0
search,0.3315,0
influencer,25.0705,23
jkl,0.1596,0
influencer,29962.2,10
search,0.0707,0
influencer,0.3815,0
influencer,22.4603,15
search,0.3681,0
jkl,0.0059,0
influencer,2.1567,0
influencer,0.0118,0
jkl,21.1196,161
influencer,0.0115,0
jkl,0.0253,0
jkl,0.1619,0
jkl,0.0068,0
influencer,9.998,37
search,0.0624,0
influencer,10.5309,8
social,35.5883,29
social,453.5336,842
social,0.0948,0
influencer,266.9145,1064
social,4.326,9
social,139.1344,817
jkl,0.0034,0
influencer,0.0869,0
search,0.2124,0
influencer,1.8007,1
social,0.0091,0
search,0.0065,0
search,0.0034,0
jkl,0.0185,0
search,0.0001,0
social,6.1761,18
social,1.0498,1
social,3.1862,11
search,39.1453,71
search,4.5281,0
search,0.3527,0
,0.0072,0
social,0.3092,0
influencer,1.8444,1
search,6.0157,5
search,0.0034,0
social,125.5,357
search,0.1964,0
jkl,0.1039,1
influencer,1.6247,0
social,188.6789,672
social,0.27,0
social,1.5396,2
jkl,0.0442,0
search,2.8754,1
jkl,2.8429,13
influencer,0.3634,0
social,1.3184,3
,0.015,0
jkl,0.0375,0
influencer,0.0494,0
search,6.3502,50
search,3.3135,0
influencer,0.9727,0
search,0.4126,0
influencer,0.4687,0
influencer,0.0172,0
influencer,339.0445,1292
jkl,0.0008,0
social,168064.0,30
jkl,13.4602,109
social,4.4939,3
jkl,0.0144,0
search,0.0088,0
influencer,0.0019,0
influencer,0.0003,0
jkl,0.0042,0
social,12.3721,8
influencer,62.2005,45
,0.0008,0
social,33.391,18
influencer,0.6479,0
search,1.0309,7
influencer,0.2044,0
social,0.0622,0
social,5.7288,15
jkl,9.5426,59
social,0.0043,0
social,59.0606,33
search,0.0442,0
search,0.5135,0
influencer,0.2759,0
search,0.0115,0
social,1.5948,2
search,200986.0,43
social,154.4095,606
social,0.6175,0
social,0.2777,0
influencer,0.3618,0
jkl,0.0135,0
social,7.3106,2
influencer,9892.77,5
social,0.9861,0
,0.0008,0
search,0.176,0
social,5.6058,1
influencer,0.4475,0
social,0.0471,0
influencer,3.374,2
social,211.4785,454
influencer,10.1288,9
social,0.0072,0
influencer,14.0834,44
jkl,0.005,0
search,23.5205,40
social,1.7561,0
influencer,0.202,1
search,0.7157,0
jkl,1.6042,3
search,0.0055,0
social,0.0007,0
search,0.5542,1
social,1.2676,2
influencer,13.2276,48
influencer,0.1231,0
jkl,0.0125,0
social,0.7125,2
jkl,0.0027,0
social,1.154,0
search,0.2982,0
influencer,18.0404,36
social,29457.5,10
search,0.0155,0
jkl,6.5244,7
influencer,6.1537,1
search,0.009,0
search,0.0126,0
influencer,0.0307,0
influencer,0.9959,0
search,0.0102,0
influencer,0.0422,0
jkl,0.099,0
social,5.7801,3
influencer,0.6532,0
social,5.0159,11
jkl,0.0032,0
search,0.0612,0
social,0.4901,1
influencer,1.5236,0
influencer,0.4228,2
search,0.0176,0
influencer,38.9031,277
influencer,6.3838,7
social,2.1609,0
social,0.0068,0
jkl,0.0665,0
search,0.1051,0
jkl,0.1173,0
influencer,9.6925,44
social,61.3702,258
social,14.2545,9
search,0.1676,0
search,0.0151,0
social,0.4716,0
influencer,0.0186,0
search,0.5973,1
jkl,0.0193,0
influencer,0.0413,0
jkl,0.0369,0
social,27.8951,30
jkl,0.0162,0
social,0.0023,0
search,0.6012,0
social,0.3893,0
search,0.2934,0
social,4.4812,7
search,0.0602,0
media,44731.7,13
social,0.4782,0
jkl,0.0057,0
search,0.7827,1
social,28.1101,50
influencer,232.9632,1117
social,0.385,0
influencer,0.005,0
search,1.2712,1
jkl,1.8608,0
search,0.7474,0
jkl,0.142,0
jkl,0.0207,0
influencer,0.0008,0
social,10.1663,10
social,0.7725,1
social,0.0002,0
search,0.1449,0
influencer,25.7392,82
influencer,11.0017,12
,0.0016,0
influencer,0.2887,0
search,0.2439,0
jkl,5.1483,29
social,121.8893,667
search,0.148,0
social,0.0028,0
influencer,5.7216,13
